Lances small to big
Spider,Hunchback,Catapult,Zeus,4436
Spider,Hermes II,Grasshopper,Awesome,4438
Commando,Trebuchet,Catapult,Cyclops,4439
Jenner,Clint,Quickdraw,Awesome,4442
Spider,Vindicator,Quickdraw,Awesome,4443
Jenner,Clint,Jagermech,Atlas,4443
Spider,Vindicator,Jagermech,Atlas,4444
Jenner,Assassin,Catapult,Banshee,4445
Jenner,Clint,Grasshopper,Zeus,4446
Jenner,Vindicator,Dragon,Banshee,4446
Spider,Vindicator,Grasshopper,Zeus,4447
Panther,Cicada,Dragon,Atlas,4450
Spider,Enforcer,Quickdraw,Awesome,4451
Spider,Enforcer,Jagermech,Atlas,4452
Spider,Whitworth,Grasshopper,Banshee,4453
Jenner,Enforcer,Dragon,Banshee,4454
Jenner,Dervish,Dragon,Cyclops,4454
Spider,Enforcer,Grasshopper,Zeus,4455
Jenner,Hermes II,Quickdraw,Awesome,4456
Jenner,Hermes II,Jagermech,Atlas,4457
Panther,Whitworth,Catapult,Cyclops,4458
Panther,Trebuchet,Dragon,Zeus,4459
Commando,Dervish,Catapult,Zeus,4460
Spider,Assassin,Quickdraw,Atlas,4460
Spider,Hunchback,Quickdraw,Awesome,4460
Jenner,Hermes II,Grasshopper,Zeus,4460
Panther,Cicada,Grasshopper,Awesome,4460
Panther,Trebuchet,Quickdraw,Cyclops,4460
Spider,Hunchback,Jagermech,Atlas,4461
Commando,Trebuchet,Dragon,Awesome,4462
Panther,Dervish,Dragon,Banshee,4462
Jenner,Hunchback,Dragon,Banshee,4463
Spider,Hunchback,Grasshopper,Zeus,4464
Jenner,Vindicator,Quickdraw,Zeus,4465
Jenner,Clint,Catapult,Banshee,4466
Panther,Trebuchet,Jagermech,Awesome,4466
Commando,Trebuchet,Grasshopper,Cyclops,4467
Spider,Vindicator,Catapult,Banshee,4467
Jenner,Whitworth,Quickdraw,Banshee,4471
Jenner,Assassin,Grasshopper,Banshee,4473
Jenner,Enforcer,Quickdraw,Zeus,4473
Spider,Enforcer,Catapult,Banshee,4475
Spider,Dervish,Catapult,Cyclops,4475
Jenner,Hermes II,Catapult,Banshee,4480
Spider,Clint,Quickdraw,Atlas,4481
Panther,Whitworth,Dragon,Awesome,4481
Panther,Dervish,Quickdraw,Zeus,4481
Jenner,Hunchback,Quickdraw,Zeus,4482
Commando,Dervish,Quickdraw,Awesome,4484
Spider,Hunchback,Catapult,Banshee,4484
Commando,Dervish,Jagermech,Atlas,4485
Panther,Whitworth,Grasshopper,Cyclops,4486
Commando,Dervish,Grasshopper,Zeus,4488
Jenner,Clint,Grasshopper,Banshee,4494
Spider,Hermes II,Quickdraw,Atlas,4495
Spider,Vindicator,Grasshopper,Banshee,4495
Commando,Cicada,Catapult,Atlas,4496
Spider,Dervish,Dragon,Awesome,4498
Jenner,Trebuchet,Dragon,Cyclops,4499
Panther,Vindicator,Catapult,Cyclops,4500
Spider,Enforcer,Grasshopper,Banshee,4503
Spider,Dervish,Grasshopper,Cyclops,4503
Commando,Trebuchet,Catapult,Zeus,4505
Panther,Trebuchet,Dragon,Banshee,4507
Commando,Dervish,Catapult,Banshee,4508
Jenner,Hermes II,Grasshopper,Banshee,4508
Panther,Enforcer,Catapult,Cyclops,4508
Spider,Hunchback,Grasshopper,Banshee,4512
Jenner,Vindicator,Quickdraw,Banshee,4513
Panther,Cicada,Quickdraw,Atlas,4517
Panther,Hunchback,Catapult,Cyclops,4517
Spider,Trebuchet,Catapult,Cyclops,4520
Jenner,Dervish,Dragon,Zeus,4520
Jenner,Enforcer,Quickdraw,Banshee,4521
Jenner,Dervish,Quickdraw,Cyclops,4521
Panther,Assassin,Catapult,Awesome,4522
Panther,Vindicator,Dragon,Awesome,4523
Commando,Cicada,Grasshopper,Atlas,4524
Panther,Whitworth,Catapult,Zeus,4524
Panther,Trebuchet,Quickdraw,Zeus,4526
Commando,Whitworth,Catapult,Awesome,4527
Jenner,Dervish,Jagermech,Awesome,4527
Panther,Vindicator,Grasshopper,Cyclops,4528
Commando,Trebuchet,Quickdraw,Awesome,4529
Panther,Dervish,Quickdraw,Banshee,4529
Commando,Trebuchet,Jagermech,Atlas,4530
Jenner,Hunchback,Quickdraw,Banshee,4530
Panther,Enforcer,Dragon,Awesome,4531
Commando,Trebuchet,Grasshopper,Zeus,4533
Commando,Dervish,Grasshopper,Banshee,4536
Panther,Enforcer,Grasshopper,Cyclops,4536
Jenner,Cicada,Catapult,Awesome,4538
Panther,Assassin,Dragon,Atlas,4540
Panther,Hunchback,Dragon,Awesome,4540
Spider,Dervish,Catapult,Zeus,4541
Spider,Trebuchet,Dragon,Awesome,4543
Panther,Clint,Catapult,Awesome,4543
Commando,Whitworth,Dragon,Atlas,4545
Panther,Hunchback,Grasshopper,Cyclops,4545
Spider,Trebuchet,Grasshopper,Cyclops,4548
Panther,Whitworth,Quickdraw,Awesome,4548
Panther,Whitworth,Jagermech,Atlas,4549
Panther,Assassin,Grasshopper,Awesome,4550
Panther,Whitworth,Grasshopper,Zeus,4552
Commando,Trebuchet,Catapult,Banshee,4553
Commando,Whitworth,Grasshopper,Awesome,4555
Jenner,Cicada,Dragon,Atlas,4556
Panther,Hermes II,Catapult,Awesome,4557
Panther,Clint,Dragon,Atlas,4561
Jenner,Whitworth,Catapult,Cyclops,4564
Spider,Dervish,Quickdraw,Awesome,4565
Jenner,Trebuchet,Dragon,Zeus,4565
Spider,Dervish,Jagermech,Atlas,4566
Jenner,Cicada,Grasshopper,Awesome,4566
Jenner,Trebuchet,Quickdraw,Cyclops,4566
Panther,Vindicator,Catapult,Zeus,4566
Jenner,Dervish,Dragon,Banshee,4568
Commando,Vindicator,Catapult,Awesome,4569
Spider,Dervish,Grasshopper,Zeus,4569
Panther,Clint,Grasshopper,Awesome,4571
Jenner,Trebuchet,Jagermech,Awesome,4572
Panther,Whitworth,Catapult,Banshee,4572
Panther,Enforcer,Catapult,Zeus,4574
Panther,Trebuchet,Quickdraw,Banshee,4574
Panther,Hermes II,Dragon,Atlas,4575
Commando,Enforcer,Catapult,Awesome,4577
Spider,Cicada,Catapult,Atlas,4577
Commando,Trebuchet,Grasshopper,Banshee,4581
Panther,Hunchback,Catapult,Zeus,4583
Panther,Hermes II,Grasshopper,Awesome,4585
Commando,Assassin,Catapult,Atlas,4586
Commando,Hunchback,Catapult,Awesome,4586
Spider,Trebuchet,Catapult,Zeus,4586
Commando,Vindicator,Dragon,Atlas,4587
Jenner,Whitworth,Dragon,Awesome,4587
Jenner,Dervish,Quickdraw,Zeus,4587
Spider,Dervish,Catapult,Banshee,4589
Panther,Vindicator,Quickdraw,Awesome,4590
Panther,Vindicator,Jagermech,Atlas,4591
Jenner,Whitworth,Grasshopper,Cyclops,4592
Panther,Vindicator,Grasshopper,Zeus,4594
Commando,Enforcer,Dragon,Atlas,4595
Commando,Vindicator,Grasshopper,Awesome,4597
Panther,Enforcer,Quickdraw,Awesome,4598
Panther,Enforcer,Jagermech,Atlas,4599
Panther,Whitworth,Grasshopper,Banshee,4600
Panther,Enforcer,Grasshopper,Zeus,4602
Commando,Hunchback,Dragon,Atlas,4604
Commando,Enforcer,Grasshopper,Awesome,4605
Spider,Cicada,Grasshopper,Atlas,4605
Jenner,Vindicator,Catapult,Cyclops,4606
Commando,Clint,Catapult,Atlas,4607
Panther,Assassin,Quickdraw,Atlas,4607
Panther,Hunchback,Quickdraw,Awesome,4607
Spider,Whitworth,Catapult,Awesome,4608
Panther,Hunchback,Jagermech,Atlas,4608
Spider,Trebuchet,Quickdraw,Awesome,4610
Spider,Trebuchet,Jagermech,Atlas,4611
Panther,Hunchback,Grasshopper,Zeus,4611
Commando,Whitworth,Quickdraw,Atlas,4612
Jenner,Trebuchet,Dragon,Banshee,4613
Commando,Assassin,Grasshopper,Atlas,4614
Commando,Hunchback,Grasshopper,Awesome,4614
Spider,Trebuchet,Grasshopper,Zeus,4614
Jenner,Enforcer,Catapult,Cyclops,4614
Panther,Vindicator,Catapult,Banshee,4614
Spider,Dervish,Grasshopper,Banshee,4617
Commando,Hermes II,Catapult,Atlas,4621
Panther,Enforcer,Catapult,Banshee,4622
Panther,Dervish,Catapult,Cyclops,4622
Jenner,Cicada,Quickdraw,Atlas,4623
Jenner,Hunchback,Catapult,Cyclops,4623
Spider,Whitworth,Dragon,Atlas,4626
Jenner,Assassin,Catapult,Awesome,4628
Panther,Clint,Quickdraw,Atlas,4628
Jenner,Vindicator,Dragon,Awesome,4629
Jenner,Whitworth,Catapult,Zeus,4630
Panther,Hunchback,Catapult,Banshee,4631
Jenner,Trebuchet,Quickdraw,Zeus,4632
Spider,Trebuchet,Catapult,Banshee,4634
Jenner,Vindicator,Grasshopper,Cyclops,4634
Commando,Clint,Grasshopper,Atlas,4635
Jenner,Dervish,Quickdraw,Banshee,4635
Spider,Whitworth,Grasshopper,Awesome,4636
Jenner,Enforcer,Dragon,Awesome,4637
Jenner,Enforcer,Grasshopper,Cyclops,4642
Panther,Hermes II,Quickdraw,Atlas,4642
Panther,Vindicator,Grasshopper,Banshee,4642
Panther,Dervish,Dragon,Awesome,4645
Jenner,Assassin,Dragon,Atlas,4646
Jenner,Hunchback,Dragon,Awesome,4646
Commando,Hermes II,Grasshopper,Atlas,4649
Jenner,Clint,Catapult,Awesome,4649
Spider,Vindicator,Catapult,Awesome,4650
Panther,Enforcer,Grasshopper,Banshee,4650
Panther,Dervish,Grasshopper,Cyclops,4650
Jenner,Hunchback,Grasshopper,Cyclops,4651
Commando,Vindicator,Quickdraw,Atlas,4654
Jenner,Whitworth,Quickdraw,Awesome,4654
Jenner,Whitworth,Jagermech,Atlas,4655
Jenner,Assassin,Grasshopper,Awesome,4656
Spider,Enforcer,Catapult,Awesome,4658
Jenner,Whitworth,Grasshopper,Zeus,4658
Panther,Hunchback,Grasshopper,Banshee,4659
Commando,Enforcer,Quickdraw,Atlas,4662
Spider,Trebuchet,Grasshopper,Banshee,4662
Jenner,Hermes II,Catapult,Awesome,4663
Spider,Assassin,Catapult,Atlas,4667
Spider,Hunchback,Catapult,Awesome,4667
Jenner,Clint,Dragon,Atlas,4667
Panther,Trebuchet,Catapult,Cyclops,4667
Spider,Vindicator,Dragon,Atlas,4668
Commando,Hunchback,Quickdraw,Atlas,4671
Jenner,Vindicator,Catapult,Zeus,4672
Spider,Enforcer,Dragon,Atlas,4676
Jenner,Clint,Grasshopper,Awesome,4677
Spider,Vindicator,Grasshopper,Awesome,4678
Jenner,Whitworth,Catapult,Banshee,4678
Jenner,Enforcer,Catapult,Zeus,4680
Jenner,Trebuchet,Quickdraw,Banshee,4680
Jenner,Hermes II,Dragon,Atlas,4681
Spider,Hunchback,Dragon,Atlas,4685
Spider,Enforcer,Grasshopper,Awesome,4686
Spider,Clint,Catapult,Atlas,4688
Panther,Dervish,Catapult,Zeus,4688
Jenner,Hunchback,Catapult,Zeus,4689
Panther,Trebuchet,Dragon,Awesome,4690
Commando,Dervish,Catapult,Awesome,4691
Jenner,Hermes II,Grasshopper,Awesome,4691
Spider,Whitworth,Quickdraw,Atlas,4693
Spider,Assassin,Grasshopper,Atlas,4695
Spider,Hunchback,Grasshopper,Awesome,4695
Panther,Trebuchet,Grasshopper,Cyclops,4695
Jenner,Vindicator,Quickdraw,Awesome,4696
Jenner,Vindicator,Jagermech,Atlas,4697
Jenner,Vindicator,Grasshopper,Zeus,4700
Spider,Hermes II,Catapult,Atlas,4702
Jenner,Enforcer,Quickdraw,Awesome,4704
Jenner,Enforcer,Jagermech,Atlas,4705
Jenner,Whitworth,Grasshopper,Banshee,4706
Jenner,Enforcer,Grasshopper,Zeus,4708
Commando,Dervish,Dragon,Atlas,4709
Panther,Dervish,Quickdraw,Awesome,4712
Jenner,Assassin,Quickdraw,Atlas,4713
Jenner,Hunchback,Quickdraw,Awesome,4713
Panther,Dervish,Jagermech,Atlas,4713
Jenner,Hunchback,Jagermech,Atlas,4714
Spider,Clint,Grasshopper,Atlas,4716
Panther,Dervish,Grasshopper,Zeus,4716
Jenner,Hunchback,Grasshopper,Zeus,4717
Commando,Dervish,Grasshopper,Awesome,4719
Jenner,Vindicator,Catapult,Banshee,4720
Panther,Cicada,Catapult,Atlas,4724
Jenner,Enforcer,Catapult,Banshee,4728
Jenner,Dervish,Catapult,Cyclops,4728
Spider,Hermes II,Grasshopper,Atlas,4730
Panther,Trebuchet,Catapult,Zeus,4733
Jenner,Clint,Quickdraw,Atlas,4734
Spider,Vindicator,Quickdraw,Atlas,4735
Commando,Trebuchet,Catapult,Awesome,4736
Panther,Dervish,Catapult,Banshee,4736
Jenner,Hunchback,Catapult,Banshee,4737
Spider,Enforcer,Quickdraw,Atlas,4743
Jenner,Hermes II,Quickdraw,Atlas,4748
Jenner,Vindicator,Grasshopper,Banshee,4748
Jenner,Dervish,Dragon,Awesome,4751
Spider,Hunchback,Quickdraw,Atlas,4752
Panther,Cicada,Grasshopper,Atlas,4752
Commando,Trebuchet,Dragon,Atlas,4754
Panther,Whitworth,Catapult,Awesome,4755
Jenner,Enforcer,Grasshopper,Banshee,4756
Jenner,Dervish,Grasshopper,Cyclops,4756
Panther,Trebuchet,Quickdraw,Awesome,4757
Panther,Trebuchet,Jagermech,Atlas,4758
Panther,Trebuchet,Grasshopper,Zeus,4761
Commando,Trebuchet,Grasshopper,Awesome,4764
Panther,Dervish,Grasshopper,Banshee,4764
Jenner,Hunchback,Grasshopper,Banshee,4765
Spider,Dervish,Catapult,Awesome,4772
Jenner,Trebuchet,Catapult,Cyclops,4773
Panther,Whitworth,Dragon,Atlas,4773
Commando,Dervish,Quickdraw,Atlas,4776
Panther,Trebuchet,Catapult,Banshee,4781
Panther,Whitworth,Grasshopper,Awesome,4783
Spider,Dervish,Dragon,Atlas,4790
Jenner,Dervish,Catapult,Zeus,4794
Jenner,Trebuchet,Dragon,Awesome,4796
Panther,Vindicator,Catapult,Awesome,4797
Spider,Dervish,Grasshopper,Awesome,4800
Jenner,Trebuchet,Grasshopper,Cyclops,4801
Panther,Enforcer,Catapult,Awesome,4805
Panther,Trebuchet,Grasshopper,Banshee,4809
Panther,Assassin,Catapult,Atlas,4814
Panther,Hunchback,Catapult,Awesome,4814
Panther,Vindicator,Dragon,Atlas,4815
Spider,Trebuchet,Catapult,Awesome,4817
Jenner,Dervish,Quickdraw,Awesome,4818
Commando,Whitworth,Catapult,Atlas,4819
Jenner,Dervish,Jagermech,Atlas,4819
Commando,Trebuchet,Quickdraw,Atlas,4821
Jenner,Dervish,Grasshopper,Zeus,4822
Panther,Enforcer,Dragon,Atlas,4823
Panther,Vindicator,Grasshopper,Awesome,4825
Jenner,Cicada,Catapult,Atlas,4830
Panther,Hunchback,Dragon,Atlas,4832
Panther,Enforcer,Grasshopper,Awesome,4833
Spider,Trebuchet,Dragon,Atlas,4835
Panther,Clint,Catapult,Atlas,4835
Jenner,Trebuchet,Catapult,Zeus,4839
Panther,Whitworth,Quickdraw,Atlas,4840
Jenner,Dervish,Catapult,Banshee,4842
Panther,Assassin,Grasshopper,Atlas,4842
Panther,Hunchback,Grasshopper,Awesome,4842
Spider,Trebuchet,Grasshopper,Awesome,4845
Commando,Whitworth,Grasshopper,Atlas,4847
Panther,Hermes II,Catapult,Atlas,4849
Spider,Dervish,Quickdraw,Atlas,4857
Jenner,Cicada,Grasshopper,Atlas,4858
Commando,Vindicator,Catapult,Atlas,4861
Jenner,Whitworth,Catapult,Awesome,4861
Jenner,Trebuchet,Quickdraw,Awesome,4863
Panther,Clint,Grasshopper,Atlas,4863
Jenner,Trebuchet,Jagermech,Atlas,4864
Jenner,Trebuchet,Grasshopper,Zeus,4867
Commando,Enforcer,Catapult,Atlas,4869
Jenner,Dervish,Grasshopper,Banshee,4870
Panther,Hermes II,Grasshopper,Atlas,4877
Commando,Hunchback,Catapult,Atlas,4878
Jenner,Whitworth,Dragon,Atlas,4879
Panther,Vindicator,Quickdraw,Atlas,4882
Jenner,Trebuchet,Catapult,Banshee,4887
Commando,Vindicator,Grasshopper,Atlas,4889
Jenner,Whitworth,Grasshopper,Awesome,4889
Panther,Enforcer,Quickdraw,Atlas,4890
Commando,Enforcer,Grasshopper,Atlas,4897
Panther,Hunchback,Quickdraw,Atlas,4899
Spider,Whitworth,Catapult,Atlas,4900
Spider,Trebuchet,Quickdraw,Atlas,4902
Jenner,Vindicator,Catapult,Awesome,4903
Commando,Hunchback,Grasshopper,Atlas,4906
Jenner,Enforcer,Catapult,Awesome,4911
Jenner,Trebuchet,Grasshopper,Banshee,4915
Panther,Dervish,Catapult,Awesome,4919
Jenner,Assassin,Catapult,Atlas,4920
Jenner,Hunchback,Catapult,Awesome,4920
Jenner,Vindicator,Dragon,Atlas,4921
Spider,Whitworth,Grasshopper,Atlas,4928
Jenner,Enforcer,Dragon,Atlas,4929
Jenner,Vindicator,Grasshopper,Awesome,4931
Panther,Dervish,Dragon,Atlas,4937
Jenner,Hunchback,Dragon,Atlas,4938
Jenner,Enforcer,Grasshopper,Awesome,4939
Jenner,Clint,Catapult,Atlas,4941
Spider,Vindicator,Catapult,Atlas,4942
Jenner,Whitworth,Quickdraw,Atlas,4946
Panther,Dervish,Grasshopper,Awesome,4947
Jenner,Assassin,Grasshopper,Atlas,4948
Jenner,Hunchback,Grasshopper,Awesome,4948
Spider,Enforcer,Catapult,Atlas,4950
Jenner,Hermes II,Catapult,Atlas,4955
Spider,Hunchback,Catapult,Atlas,4959
Panther,Trebuchet,Catapult,Awesome,4964
Jenner,Clint,Grasshopper,Atlas,4969
Spider,Vindicator,Grasshopper,Atlas,4970
Spider,Enforcer,Grasshopper,Atlas,4978
Panther,Trebuchet,Dragon,Atlas,4982
Commando,Dervish,Catapult,Atlas,4983
Jenner,Hermes II,Grasshopper,Atlas,4983
Spider,Hunchback,Grasshopper,Atlas,4987
Jenner,Vindicator,Quickdraw,Atlas,4988
Panther,Trebuchet,Grasshopper,Awesome,4992
Jenner,Enforcer,Quickdraw,Atlas,4996
Panther,Dervish,Quickdraw,Atlas,5004
Jenner,Hunchback,Quickdraw,Atlas,5005
Commando,Dervish,Grasshopper,Atlas,5011
Jenner,Dervish,Catapult,Awesome,5025
Commando,Trebuchet,Catapult,Atlas,5028
Jenner,Dervish,Dragon,Atlas,5043
Panther,Whitworth,Catapult,Atlas,5047
Panther,Trebuchet,Quickdraw,Atlas,5049
Jenner,Dervish,Grasshopper,Awesome,5053
Commando,Trebuchet,Grasshopper,Atlas,5056
Spider,Dervish,Catapult,Atlas,5064
Jenner,Trebuchet,Catapult,Awesome,5070
Panther,Whitworth,Grasshopper,Atlas,5075
Jenner,Trebuchet,Dragon,Atlas,5088
Panther,Vindicator,Catapult,Atlas,5089
Spider,Dervish,Grasshopper,Atlas,5092
Panther,Enforcer,Catapult,Atlas,5097
Jenner,Trebuchet,Grasshopper,Awesome,5098
Panther,Hunchback,Catapult,Atlas,5106
Spider,Trebuchet,Catapult,Atlas,5109
Jenner,Dervish,Quickdraw,Atlas,5110
Panther,Vindicator,Grasshopper,Atlas,5117
Panther,Enforcer,Grasshopper,Atlas,5125
Panther,Hunchback,Grasshopper,Atlas,5134
Spider,Trebuchet,Grasshopper,Atlas,5137
Jenner,Whitworth,Catapult,Atlas,5153
Jenner,Trebuchet,Quickdraw,Atlas,5155
Jenner,Whitworth,Grasshopper,Atlas,5181
Jenner,Vindicator,Catapult,Atlas,5195
Jenner,Enforcer,Catapult,Atlas,5203
Panther,Dervish,Catapult,Atlas,5211
Jenner,Hunchback,Catapult,Atlas,5212
Jenner,Vindicator,Grasshopper,Atlas,5223
Jenner,Enforcer,Grasshopper,Atlas,5231
Panther,Dervish,Grasshopper,Atlas,5239
Jenner,Hunchback,Grasshopper,Atlas,5240
Panther,Trebuchet,Catapult,Atlas,5256
Panther,Trebuchet,Grasshopper,Atlas,5284
Jenner,Dervish,Catapult,Atlas,5317
Jenner,Dervish,Grasshopper,Atlas,5345
Jenner,Trebuchet,Catapult,Atlas,5362
Jenner,Trebuchet,Grasshopper,Atlas,5390
